fold,user_id,label,position,risk_prob,raw_prob,logit,n_posts_used,mode
4,chrislin_0208,0,0,0.08657459652055188,0.2574560046195984,-1.05923330783844,1,rolling
4,chrislin_0208,0,1,0.23083944197927225,0.4180968403816223,-0.33059102296829224,2,rolling
4,chrislin_0208,0,2,0.24319055732110506,0.428638756275177,-0.287407249212265,3,rolling
4,chrislin_0208,0,3,0.25657768646761214,0.43973204493522644,-0.24224971234798431,4,rolling
4,chrislin_0208,0,4,0.26239163007580635,0.4444498121738434,-0.223121777176857,5,rolling
4,chrislin_0208,0,5,0.29615776390266446,0.47078990936279297,-0.11697345972061157,6,rolling
4,chrislin_0208,0,6,0.3214784258171655,0.4895137846469879,-0.04195083677768707,7,rolling
4,chrislin_0208,0,7,0.3352182005861368,0.4993596076965332,-0.002561628818511963,8,rolling
4,chrislin_0208,0,8,0.37834940034769743,0.529056966304779,0.11635902523994446,8,rolling
4,chrislin_0208,0,9,0.34978615698303794,0.5095832943916321,0.03833797574043274,8,rolling
4,chrislin_0208,0,10,0.34149494761004723,0.5037906765937805,0.015162885189056396,8,rolling
4,chrislin_0208,0,11,0.32996250829317225,0.49561768770217896,-0.017529621720314026,8,rolling
4,chrislin_0208,0,12,0.32112359237137184,0.4892567992210388,-0.04297947883605957,8,rolling
4,chrislin_0208,0,13,0.31012994575561453,0.4812198877334595,-0.0751558393239975,8,rolling
4,chrislin_0208,0,14,0.28108271619469577,0.45924147963523865,-0.16339658200740814,8,rolling
4,chrislin_0208,0,15,0.274346295187727,0.45397379994392395,-0.18462741374969482,8,rolling
4,chrislin_0208,0,16,0.2686754302444,0.44948479533195496,-0.2027525007724762,8,rolling
4,chrislin_0208,0,17,0.2615729745472165,0.443789005279541,-0.22579842805862427,8,rolling
4,chrislin_0208,0,18,0.27362553806487294,0.45340612530708313,-0.1869179904460907,8,rolling
4,chrislin_0208,0,19,0.2938939633834071,0.469076007604599,-0.12385420501232147,8,rolling
4,chrislin_0208,0,20,0.3341847891024617,0.49862614274024963,-0.005495414137840271,8,rolling
4,chrislin_0208,0,21,0.34762907950733696,0.5080827474594116,0.03233373165130615,8,rolling
4,chrislin_0208,0,22,0.3779544811071923,0.5287924408912659,0.1152973622083664,8,rolling
4,chrislin_0208,0,23,0.36502338930968636,0.520060122013092,0.08028361201286316,8,rolling
4,chrislin_0208,0,24,0.4038766383679122,0.5459055304527283,0.18414075672626495,8,rolling
4,chrislin_0208,0,25,0.42389303062670725,0.5588042736053467,0.23631058633327484,8,rolling
4,chrislin_0208,0,26,0.4258917785983482,0.5600786805152893,0.24148140847682953,8,rolling
4,chrislin_0208,0,27,0.4292761430916905,0.5622313022613525,0.25022268295288086,8,rolling
4,chrislin_0208,0,28,0.376793019186599,0.5280137062072754,0.11217246949672699,8,rolling
4,chrislin_0208,0,29,0.3580774710640959,0.5153104066848755,0.06126086413860321,8,rolling
4,chrislin_0208,0,30,0.33254974298570605,0.4974634051322937,-0.010146453976631165,8,rolling
4,chrislin_0208,0,31,0.31518277501191294,0.4849315583705902,-0.06029205024242401,8,rolling
4,chrislin_0208,0,32,0.28281422941564444,0.46058449149131775,-0.15798990428447723,8,rolling
4,chrislin_0208,0,33,0.2814370384673275,0.459516704082489,-0.16228856146335602,8,rolling
4,chrislin_0208,0,34,0.2713355899527737,0.4515969157218933,-0.19422057271003723,8,rolling
4,chrislin_0208,0,35,0.26373250111890256,0.4455296993255615,-0.2187492996454239,8,rolling
4,chrislin_0208,0,36,0.29446943241839585,0.46951234340667725,-0.12210217118263245,8,rolling
4,chrislin_0208,0,37,0.29323824063437576,0.4685782194137573,-0.1258530169725418,8,rolling
4,chrislin_0208,0,38,0.30203698874393226,0.4752092659473419,-0.09924425184726715,8,rolling
4,chrislin_0208,0,39,0.3075339978281292,0.4793008267879486,-0.08284397423267365,8,rolling
4,chrislin_0208,0,40,0.3190511407831385,0.4877525866031647,-0.04899942874908447,8,rolling
4,chrislin_0208,0,41,0.3348860635712648,0.4991239905357361,-0.003504052758216858,8,rolling
4,chrislin_0208,0,42,0.36349762098271476,0.5190204381942749,0.07611849904060364,8,rolling
4,chrislin_0208,0,43,0.3456437922955996,0.5066976547241211,0.026792272925376892,8,rolling
4,chrislin_0208,0,44,0.36377796663247286,0.5192115902900696,0.07688435912132263,8,rolling
4,chrislin_0208,0,45,0.3385884026702237,0.5017437934875488,0.006975233554840088,8,rolling
4,chrislin_0208,0,46,0.32901630216627137,0.494940847158432,-0.020237118005752563,8,rolling
4,chrislin_0208,0,47,0.3400394556010926,0.5027667284011841,0.011067047715187073,8,rolling
4,chrislin_0208,0,48,0.33007050278294264,0.4956949055194855,-0.01722085475921631,8,rolling
4,chrislin_0208,0,49,0.3046021634916395,0.4771234095096588,-0.09157039225101471,8,rolling
4,chrislin_0208,0,50,0.2975006412285401,0.4718033969402313,-0.11290623247623444,8,rolling
4,chrislin_0208,0,51,0.3045489661926712,0.4770837724208832,-0.09172916412353516,8,rolling
4,chrislin_0208,0,52,0.28754263860086904,0.4642295837402344,-0.14332641661167145,8,rolling
4,chrislin_0208,0,53,0.33667544325858356,0.500391960144043,0.0015677809715270996,8,rolling
4,chrislin_0208,0,54,0.3584969169927128,0.515598475933075,0.06241413950920105,8,rolling
4,chrislin_0208,0,55,0.3789827095354957,0.5294809341430664,0.1180606484413147,8,rolling
4,chrislin_0208,0,56,0.40738699593504657,0.5481862425804138,0.19334514439105988,8,rolling
4,chrislin_0208,0,57,0.4385904984770351,0.568122386932373,0.27419471740722656,8,rolling
4,chrislin_0208,0,58,0.4466645143018781,0.5731914043426514,0.29488396644592285,8,rolling
4,chrislin_0208,0,59,0.44930954664697464,0.5748447179794312,0.30164551734924316,8,rolling
4,chrislin_0208,0,60,0.45536953542361885,0.5786197185516357,0.3171098232269287,8,rolling
4,chrislin_0208,0,61,0.42431603158671843,0.5590741634368896,0.2374054342508316,8,rolling
4,chrislin_0208,0,62,0.39693182022969353,0.5413686633110046,0.165853813290596,8,rolling
4,chrislin_0208,0,63,0.37025105063265373,0.5236071348190308,0.09449891746044159,8,rolling
