fold,user_id,label,position,risk_prob,raw_prob,logit,n_posts_used,mode
1,annielo0205,1,0,0.2077841643712259,0.3610844314098358,-0.5706605911254883,1,rolling
1,annielo0205,1,1,0.3235587328276976,0.45744138956069946,-0.17064738273620605,2,rolling
1,annielo0205,1,2,0.3817469780908024,0.4998322129249573,-0.0006711483001708984,3,rolling
1,annielo0205,1,3,0.4169031133623221,0.524218738079071,0.09695085883140564,4,rolling
1,annielo0205,1,4,0.4282672559900174,0.5319457054138184,0.12795716524124146,5,rolling
1,annielo0205,1,5,0.42983651715065946,0.5330073833465576,0.13222181797027588,6,rolling
1,annielo0205,1,6,0.42679734260435914,0.530950129032135,0.12395894527435303,7,rolling
1,annielo0205,1,7,0.43546901010256606,0.5368077754974365,0.14749789237976074,8,rolling
1,annielo0205,1,8,0.4702872742498967,0.5599812269210815,0.24108579754829407,8,rolling
1,annielo0205,1,9,0.4665790594319664,0.5575369000434875,0.2311716377735138,8,rolling
1,annielo0205,1,10,0.4551078203144702,0.5499416589736938,0.20043501257896423,8,rolling
1,annielo0205,1,11,0.4462214919297828,0.5440202951431274,0.17653831839561462,8,rolling
1,annielo0205,1,12,0.4615407070843479,0.5542073845863342,0.21768522262573242,8,rolling
1,annielo0205,1,13,0.46252645067173265,0.5548595786094666,0.22032538056373596,8,rolling
1,annielo0205,1,14,0.4602673834301513,0.5533643960952759,0.2142736315727234,8,rolling
1,annielo0205,1,15,0.4631810009999886,0.5552924275398254,0.22207805514335632,8,rolling
1,annielo0205,1,16,0.46060609226461896,0.5535886883735657,0.21518126130104065,8,rolling
1,annielo0205,1,17,0.4693041489394252,0.5593336820602417,0.23845824599266052,8,rolling
1,annielo0205,1,18,0.4776546178196177,0.5648226141929626,0.2607579529285431,8,rolling
1,annielo0205,1,19,0.4920357061738098,0.5742203593254089,0.2990911900997162,8,rolling
1,annielo0205,1,20,0.4714390476872309,0.5607393383979797,0.24416330456733704,8,rolling
1,annielo0205,1,21,0.47257042715526715,0.5614836812019348,0.24718552827835083,8,rolling
1,annielo0205,1,22,0.4881389245209828,0.5716803669929504,0.2887103259563446,8,rolling
1,annielo0205,1,23,0.47527083810240606,0.5632582306861877,0.25439608097076416,8,rolling
1,annielo0205,1,24,0.48768040074082897,0.5713812112808228,0.2874886095523834,8,rolling
1,annielo0205,1,25,0.4842014780900397,0.5691091418266296,0.27821722626686096,8,rolling
1,annielo0205,1,26,0.4701712041135577,0.5599048137664795,0.24077561497688293,8,rolling
1,annielo0205,1,27,0.45986997703130783,0.553101122379303,0.21320858597755432,8,rolling
1,annielo0205,1,28,0.4699442588594519,0.5597553253173828,0.24016910791397095,8,rolling
1,annielo0205,1,29,0.4712109192700508,0.5605892539024353,0.24355381727218628,8,rolling
1,annielo0205,1,30,0.4588431986474558,0.5524207353591919,0.21045619249343872,8,rolling
1,annielo0205,1,31,0.4476679517734933,0.5449865460395813,0.1804339587688446,8,rolling
1,annielo0205,1,32,0.43933981908602626,0.5394105315208435,0.1579696387052536,8,rolling
1,annielo0205,1,33,0.42586604870004463,0.5303187370300293,0.12142397463321686,8,rolling
1,annielo0205,1,34,0.4306576866880292,0.533562421798706,0.13445191085338593,8,rolling
1,annielo0205,1,35,0.42282501127341,0.5282539129257202,0.11313623189926147,8,rolling
1,annielo0205,1,36,0.4041876927742806,0.5154873132705688,0.06196914613246918,8,rolling
1,annielo0205,1,37,0.3918067297117548,0.5068910717964172,0.02756604552268982,8,rolling
1,annielo0205,1,38,0.3833630850470948,0.5009709000587463,0.0038836896419525146,8,rolling
1,annielo0205,1,39,0.3852952948645662,0.50232994556427,0.009319916367530823,8,rolling
1,annielo0205,1,40,0.3826132632647754,0.5004428625106812,0.001771301031112671,8,rolling
1,annielo0205,1,41,0.39204657010023763,0.5070585608482361,0.028236016631126404,8,rolling
1,annielo0205,1,42,0.39658887861252173,0.5102229118347168,0.04089747369289398,8,rolling
1,annielo0205,1,43,0.40129696919318464,0.5134888887405396,0.05396871268749237,8,rolling
1,annielo0205,1,44,0.39843254833072367,0.5115035176277161,0.046022310853004456,8,rolling
1,annielo0205,1,45,0.4056568872750031,0.5165010094642639,0.06602823734283447,8,rolling
1,annielo0205,1,46,0.41459048819097627,0.522637665271759,0.09061259031295776,8,rolling
1,annielo0205,1,47,0.4308604879217232,0.5336994528770447,0.1350025087594986,8,rolling
1,annielo0205,1,48,0.4277526715860836,0.5315973162651062,0.1265578716993332,8,rolling
1,annielo0205,1,49,0.435422970118706,0.5367767810821533,0.14737321436405182,8,rolling
1,annielo0205,1,50,0.433323523057898,0.5353620052337646,0.14168459177017212,8,rolling
1,annielo0205,1,51,0.40838996480806494,0.5183834433555603,0.07356683909893036,8,rolling
1,annielo0205,1,52,0.4277294845737519,0.5315815806388855,0.12649480998516083,8,rolling
1,annielo0205,1,53,0.43029157278876495,0.5333150029182434,0.13345776498317719,8,rolling
1,annielo0205,1,54,0.4272037529863337,0.5312254428863525,0.12506474554538727,8,rolling
1,annielo0205,1,55,0.41534661345814505,0.5231549739837646,0.09268604218959808,8,rolling
1,annielo0205,1,56,0.4235792161978439,0.5287664532661438,0.11519312858581543,8,rolling
