fold,user_id,label,position,risk_prob,raw_prob,logit,n_posts_used,mode
1,lueg0810,0,0,0.38388655967729807,0.5013393759727478,0.005357488989830017,1,rolling
1,lueg0810,0,1,0.40873412571743983,0.5186201333999634,0.07451501488685608,2,rolling
1,lueg0810,0,2,0.4212123563382366,0.5271569490432739,0.10873483121395111,3,rolling
1,lueg0810,0,3,0.42948369921380875,0.5327687859535217,0.13126333057880402,4,rolling
1,lueg0810,0,4,0.42875440331820963,0.5322754383087158,0.12928146123886108,5,rolling
1,lueg0810,0,5,0.4185829519672893,0.5253653526306152,0.10154853761196136,6,rolling
1,lueg0810,0,6,0.42025594419546425,0.526505708694458,0.10612234473228455,7,rolling
1,lueg0810,0,7,0.422829714518076,0.5282571315765381,0.11314906179904938,8,rolling
1,lueg0810,0,8,0.42847625214541685,0.5320871472358704,0.12852536141872406,8,rolling
1,lueg0810,0,9,0.43198842904429935,0.5344612002372742,0.1380636841058731,8,rolling
1,lueg0810,0,10,0.4341476619810113,0.5359176397323608,0.14391842484474182,8,rolling
1,lueg0810,0,11,0.4289298764430977,0.5323941707611084,0.12975838780403137,8,rolling
1,lueg0810,0,12,0.42802275897769737,0.5317801833152771,0.12729236483573914,8,rolling
1,lueg0810,0,13,0.430491763730802,0.5334502458572388,0.13400138914585114,8,rolling
1,lueg0810,0,14,0.4325117239835724,0.5348143577575684,0.1394832283258438,8,rolling
1,lueg0810,0,15,0.4184336823876936,0.5252634882926941,0.10114020109176636,8,rolling
1,lueg0810,0,16,0.4169094905620858,0.5242231488227844,0.09696832299232483,8,rolling
1,lueg0810,0,17,0.4194841088861542,0.5259798169136047,0.10401284694671631,8,rolling
1,lueg0810,0,18,0.4244672054730322,0.5293695330619812,0.11761364340782166,8,rolling
1,lueg0810,0,19,0.43237158561186556,0.5347197651863098,0.13910311460494995,8,rolling
1,lueg0810,0,20,0.43961108941733973,0.5395926237106323,0.15870274603366852,8,rolling
1,lueg0810,0,21,0.45596032184839325,0.5505079627037048,0.20272323489189148,8,rolling
1,lueg0810,0,22,0.4610727480906901,0.5538976192474365,0.21643158793449402,8,rolling
1,lueg0810,0,23,0.486777217023668,0.5707916617393494,0.2850819528102875,8,rolling
1,lueg0810,0,24,0.4943788536379014,0.5757454037666321,0.30533191561698914,8,rolling
1,lueg0810,0,25,0.49434173553076377,0.575721263885498,0.30523306131362915,8,rolling
1,lueg0810,0,26,0.4815811791353978,0.5673952102661133,0.27123144268989563,8,rolling
1,lueg0810,0,27,0.4811636156642488,0.5671218633651733,0.27011796832084656,8,rolling
1,lueg0810,0,28,0.478011310714559,0.565056562423706,0.26170966029167175,8,rolling
1,lueg0810,0,29,0.4754873968994559,0.5634004473686218,0.2549741566181183,8,rolling
1,lueg0810,0,30,0.46716887985703914,0.5579259991645813,0.23274919390678406,8,rolling
1,lueg0810,0,31,0.46806600925806574,0.5585176348686218,0.23514822125434875,8,rolling
1,lueg0810,0,32,0.4591508234504324,0.5526245832443237,0.2112809121608734,8,rolling
1,lueg0810,0,33,0.465939559664681,0.557114839553833,0.2294609248638153,8,rolling
1,lueg0810,0,34,0.48060420108307705,0.5667555332183838,0.2686261236667633,8,rolling
1,lueg0810,0,35,0.48864693228205686,0.5720117688179016,0.2900638282299042,8,rolling
1,lueg0810,0,36,0.48015553555610874,0.5664617419242859,0.26742953062057495,8,rolling
1,lueg0810,0,37,0.4795963325198916,0.5660954117774963,0.26593801379203796,8,rolling
1,lueg0810,0,38,0.472718105768729,0.5615807771682739,0.24757996201515198,8,rolling
1,lueg0810,0,39,0.46811709187590844,0.5585513710975647,0.23528480529785156,8,rolling
1,lueg0810,0,40,0.4717097697459976,0.5609175562858582,0.24488654732704163,8,rolling
1,lueg0810,0,41,0.4577888341281646,0.5517215132713318,0.20762887597084045,8,rolling
1,lueg0810,0,42,0.44699051045673854,0.5445341467857361,0.17860975861549377,8,rolling
1,lueg0810,0,43,0.43687706180471036,0.5377553701400757,0.15130950510501862,8,rolling
1,lueg0810,0,44,0.4502089757859082,0.5466815829277039,0.18727177381515503,8,rolling
1,lueg0810,0,45,0.44150399031224113,0.5408625602722168,0.16381561756134033,8,rolling
1,lueg0810,0,46,0.44738720106621666,0.5447990298271179,0.1796780228614807,8,rolling
1,lueg0810,0,47,0.4424996213627851,0.5415298342704773,0.16650304198265076,8,rolling
1,lueg0810,0,48,0.43852034014292784,0.5388600826263428,0.15575440227985382,8,rolling
1,lueg0810,0,49,0.444014150738617,0.5425440669059753,0.17058870196342468,8,rolling
1,lueg0810,0,50,0.45514858521127866,0.5499687790870667,0.20054444670677185,8,rolling
