fold,user_id,label,position,risk_prob,raw_prob,logit,n_posts_used,mode
1,daily70120,1,0,0.16853479149412048,0.32251742482185364,-0.7422266006469727,1,rolling
1,daily70120,1,1,0.30014712946801336,0.439473420381546,-0.2432994693517685,2,rolling
1,daily70120,1,2,0.38881922338903335,0.5048019289970398,0.019208379089832306,3,rolling
1,daily70120,1,3,0.40345670839474007,0.5149824619293213,0.059947818517684937,4,rolling
1,daily70120,1,4,0.41702718535769095,0.5243034958839417,0.09729062020778656,5,rolling
1,daily70120,1,5,0.4303113208912075,0.5333283543586731,0.13351139426231384,6,rolling
1,daily70120,1,6,0.43878643498154385,0.5390388369560242,0.1564738154411316,7,rolling
1,daily70120,1,7,0.45365977318755674,0.5489791035652161,0.19654664397239685,8,rolling
1,daily70120,1,8,0.5064159550302807,0.5835556387901306,0.3373870551586151,8,rolling
1,daily70120,1,9,0.5148766365276478,0.5890229344367981,0.3599277436733246,8,rolling
1,daily70120,1,10,0.5146803828092981,0.5888963341712952,0.35940468311309814,8,rolling
1,daily70120,1,11,0.5258697229277702,0.5961024165153503,0.38925108313560486,8,rolling
1,daily70120,1,12,0.5360887054189774,0.6026619076728821,0.4165690243244171,8,rolling
1,daily70120,1,13,0.5374556103880339,0.6035379767417908,0.4202287495136261,8,rolling
1,daily70120,1,14,0.544075081004464,0.6077761650085449,0.4379739463329315,8,rolling
1,daily70120,1,15,0.532663597962784,0.6004654765129089,0.40740495920181274,8,rolling
1,daily70120,1,16,0.5368630337242235,0.6031582355499268,0.4186420142650604,8,rolling
1,daily70120,1,17,0.5405163165249517,0.6054984331130981,0.42842897772789,8,rolling
1,daily70120,1,18,0.539746329524113,0.6050053834915161,0.42636528611183167,8,rolling
1,daily70120,1,19,0.5377948013846987,0.6037553548812866,0.42113712430000305,8,rolling
1,daily70120,1,20,0.5293088983786269,0.5983121395111084,0.3984372615814209,8,rolling
1,daily70120,1,21,0.5352948266126123,0.6021530032157898,0.4144441783428192,8,rolling
1,daily70120,1,22,0.5381003549279582,0.603951096534729,0.42195549607276917,8,rolling
1,daily70120,1,23,0.5423288617807178,0.6066587567329407,0.43328896164894104,8,rolling
1,daily70120,1,24,0.5244266119413801,0.5951744914054871,0.3853984773159027,8,rolling
1,daily70120,1,25,0.5122952169372644,0.587356686592102,0.3530485928058624,8,rolling
1,daily70120,1,26,0.5096064795980715,0.5856193900108337,0.345885306596756,8,rolling
1,daily70120,1,27,0.5134009857083981,0.5880706310272217,0.3559950888156891,8,rolling
1,daily70120,1,28,0.5180017577681985,0.591038167476654,0.36825865507125854,8,rolling
1,daily70120,1,29,0.5107732873402071,0.586373507976532,0.3489936888217926,8,rolling
1,daily70120,1,30,0.5012923465258553,0.58023601770401,0.32374247908592224,8,rolling
1,daily70120,1,31,0.5043102156842793,0.5821921825408936,0.33177903294563293,8,rolling
1,daily70120,1,32,0.503385445555925,0.5815930366516113,0.32931631803512573,8,rolling
1,daily70120,1,33,0.5023114928403748,0.5808969140052795,0.3264563977718353,8,rolling
1,daily70120,1,34,0.49633094957784396,0.5770148038864136,0.3105306029319763,8,rolling
1,daily70120,1,35,0.4869784615547115,0.5709230899810791,0.28561821579933167,8,rolling
1,daily70120,1,36,0.4794189740798375,0.5659792423248291,0.2654649317264557,8,rolling
1,daily70120,1,37,0.4836286989595628,0.5687346458435059,0.27669039368629456,8,rolling
1,daily70120,1,38,0.48257058275232495,0.5680426359176636,0.27386951446533203,8,rolling
1,daily70120,1,39,0.4853356865739988,0.5698502659797668,0.281240314245224,8,rolling
1,daily70120,1,40,0.4983083719636038,0.5782994627952576,0.315796434879303,8,rolling
1,daily70120,1,41,0.5098815786885171,0.5857972502708435,0.3466181457042694,8,rolling
1,daily70120,1,42,0.50401423843223,0.5820003747940063,0.33099082112312317,8,rolling
1,daily70120,1,43,0.511411414088706,0.5867858529090881,0.35069379210472107,8,rolling
1,daily70120,1,44,0.5163330895403889,0.589962363243103,0.3638099133968353,8,rolling
1,daily70120,1,45,0.5115636749346936,0.5868842005729675,0.3510994613170624,8,rolling
1,daily70120,1,46,0.5176362767369791,0.5908025503158569,0.3672841787338257,8,rolling
1,daily70120,1,47,0.5160022737505535,0.5897490382194519,0.3629280626773834,8,rolling
1,daily70120,1,48,0.5207414313962935,0.5928030014038086,0.3755651116371155,8,rolling
1,daily70120,1,49,0.5178112848194834,0.5909153819084167,0.36775079369544983,8,rolling
1,daily70120,1,50,0.5280427313447814,0.5974988341331482,0.3950544595718384,8,rolling
1,daily70120,1,51,0.5297390790097776,0.5985884070396423,0.3995867967605591,8,rolling
1,daily70120,1,52,0.5344214069310083,0.601593017578125,0.412106990814209,8,rolling
1,daily70120,1,53,0.5405291246651184,0.6055066585540771,0.42846331000328064,8,rolling
1,daily70120,1,54,0.5396619869722887,0.6049513816833496,0.4261392652988434,8,rolling
1,daily70120,1,55,0.5407165487635821,0.6056267023086548,0.4289657175540924,8,rolling
1,daily70120,1,56,0.5345537093573918,0.6016778349876404,0.41246098279953003,8,rolling
1,daily70120,1,57,0.5310773699656628,0.5994475483894348,0.40316376090049744,8,rolling
1,daily70120,1,58,0.5340103898518923,0.6013294458389282,0.4110073447227478,8,rolling
1,daily70120,1,59,0.5302089237770938,0.5988900661468506,0.40084245800971985,8,rolling
1,daily70120,1,60,0.5248907969855736,0.5954729914665222,0.3866375684738159,8,rolling
1,daily70120,1,61,0.5187817575532739,0.5915408134460449,0.3703385293483734,8,rolling
1,daily70120,1,62,0.5211034630123158,0.5930361151695251,0.37653085589408875,8,rolling
1,daily70120,1,63,0.5201980359710413,0.592453122138977,0.3741156756877899,8,rolling
