fold,user_id,label,position,risk_prob,raw_prob,logit,n_posts_used,mode
4,blue.sea.life,1,0,0.19086913373473177,0.3815881609916687,-0.48281288146972656,1,rolling
4,blue.sea.life,1,1,0.34179352549973757,0.5040004253387451,0.01600205898284912,2,rolling
4,blue.sea.life,1,2,0.40453265073693456,0.5463324189186096,0.18586279451847076,3,rolling
4,blue.sea.life,1,3,0.4568371650922866,0.5795313119888306,0.32084977626800537,4,rolling
4,blue.sea.life,1,4,0.4742646421940003,0.5902823209762573,0.36513257026672363,5,rolling
4,blue.sea.life,1,5,0.4853259073129082,0.5970406532287598,0.39314955472946167,6,rolling
4,blue.sea.life,1,6,0.501873739438066,0.6070679426193237,0.43500393629074097,7,rolling
4,blue.sea.life,1,7,0.5153356677266486,0.6151604056358337,0.4690566062927246,8,rolling
4,blue.sea.life,1,8,0.5702183250446626,0.6477137207984924,0.6090048551559448,8,rolling
4,blue.sea.life,1,9,0.5805348915868891,0.6537806987762451,0.6356995701789856,8,rolling
4,blue.sea.life,1,10,0.588087658814621,0.658216655254364,0.6553572416305542,8,rolling
4,blue.sea.life,1,11,0.5856983339751243,0.6568137407302856,0.6491273045539856,8,rolling
4,blue.sea.life,1,12,0.5912357117790149,0.6600646376609802,0.6635820865631104,8,rolling
4,blue.sea.life,1,13,0.5991745238514397,0.664722740650177,0.6844123005867004,8,rolling
4,blue.sea.life,1,14,0.6046188559158784,0.6679162979125977,0.6987758278846741,8,rolling
4,blue.sea.life,1,15,0.6010233037194136,0.6658072471618652,0.6892824172973633,8,rolling
4,blue.sea.life,1,16,0.60435716222074,0.667762815952301,0.6980838775634766,8,rolling
4,blue.sea.life,1,17,0.6024416466016486,0.6666392087936401,0.6930238008499146,8,rolling
4,blue.sea.life,1,18,0.6025309107802563,0.6666915416717529,0.6932594180107117,8,rolling
4,blue.sea.life,1,19,0.5919719099005917,0.6604966521263123,0.6655083298683167,8,rolling
4,blue.sea.life,1,20,0.5863287224944,0.6571839451789856,0.6507699489593506,8,rolling
4,blue.sea.life,1,21,0.5826898754349278,0.655046820640564,0.6412979364395142,8,rolling
4,blue.sea.life,1,22,0.5634967355455782,0.6437548398971558,0.5916985869407654,8,rolling
4,blue.sea.life,1,23,0.5604704866042379,0.6419704556465149,0.583926796913147,8,rolling
4,blue.sea.life,1,24,0.5582104531037404,0.6406370401382446,0.578130304813385,8,rolling
4,blue.sea.life,1,25,0.5589871203843149,0.6410953998565674,0.5801215767860413,8,rolling
4,blue.sea.life,1,26,0.5508447443857065,0.6362860202789307,0.5592804551124573,8,rolling
4,blue.sea.life,1,27,0.5620092420493477,0.6428779363632202,0.5878770351409912,8,rolling
4,blue.sea.life,1,28,0.5711739219364868,0.648276150226593,0.6114705204963684,8,rolling
4,blue.sea.life,1,29,0.5745759075938172,0.6502775549888611,0.620259702205658,8,rolling
4,blue.sea.life,1,30,0.5905908462296374,0.6596860885620117,0.6618956923484802,8,rolling
4,blue.sea.life,1,31,0.5902478757905729,0.6594847440719604,0.6609991192817688,8,rolling
4,blue.sea.life,1,32,0.5903055224953939,0.6595185995101929,0.661149799823761,8,rolling
4,blue.sea.life,1,33,0.5937085124630398,0.6615158319473267,0.6700564026832581,8,rolling
4,blue.sea.life,1,34,0.5907754054821073,0.6597944498062134,0.6623782515525818,8,rolling
4,blue.sea.life,1,35,0.5935512753058226,0.6614235043525696,0.6696443557739258,8,rolling
4,blue.sea.life,1,36,0.5878453725584512,0.6580744385719299,0.6547250151634216,8,rolling
4,blue.sea.life,1,37,0.5937461755654961,0.6615378856658936,0.6701551079750061,8,rolling
4,blue.sea.life,1,38,0.5783983754972558,0.6525250673294067,0.6301570534706116,8,rolling
4,blue.sea.life,1,39,0.5872399622544852,0.6577190160751343,0.6531457304954529,8,rolling
4,blue.sea.life,1,40,0.5733476727699073,0.6495551466941833,0.6170844435691833,8,rolling
4,blue.sea.life,1,41,0.5602336277947715,0.6418307423591614,0.5833190083503723,8,rolling
4,blue.sea.life,1,42,0.5639547609992026,0.6440247893333435,0.5928758978843689,8,rolling
4,blue.sea.life,1,43,0.5474100870337245,0.6342540979385376,0.5505107045173645,8,rolling
4,blue.sea.life,1,44,0.527318343718736,0.6223214268684387,0.49941331148147583,8,rolling
4,blue.sea.life,1,45,0.515972398425129,0.615541934967041,0.4706682562828064,8,rolling
4,blue.sea.life,1,46,0.5290209738695671,0.6233360767364502,0.5037323832511902,8,rolling
