fold,user_id,label,position,risk_prob,raw_prob,logit,n_posts_used,mode
1,yisin._.1201,0,0,0.13939136640739472,0.290789395570755,-0.8915532827377319,1,rolling
1,yisin._.1201,0,1,0.24854253029605308,0.3974127769470215,-0.4162568747997284,2,rolling
1,yisin._.1201,0,2,0.2707581605485489,0.4159832000732422,-0.3392849862575531,3,rolling
1,yisin._.1201,0,3,0.29085417171211586,0.4321661591529846,-0.27301862835884094,4,rolling
1,yisin._.1201,0,4,0.30120668812633283,0.4402998983860016,-0.23994486033916473,5,rolling
1,yisin._.1201,0,5,0.3095375803279247,0.44675323367118835,-0.2137976884841919,6,rolling
1,yisin._.1201,0,6,0.30411318610583477,0.44256046414375305,-0.23077701032161713,7,rolling
1,yisin._.1201,0,7,0.323189863478574,0.45716288685798645,-0.17176969349384308,8,rolling
1,yisin._.1201,0,8,0.3725769949927941,0.4933355748653412,-0.02665935456752777,8,rolling
1,yisin._.1201,0,9,0.3877061940626391,0.5040220618247986,0.01608869433403015,8,rolling
1,yisin._.1201,0,10,0.3879922474482392,0.504222571849823,0.01689077913761139,8,rolling
1,yisin._.1201,0,11,0.3687438145944541,0.49060142040252686,-0.037598803639411926,8,rolling
1,yisin._.1201,0,12,0.36073407000408647,0.4848513901233673,-0.06061279773712158,8,rolling
1,yisin._.1201,0,13,0.35029203946202814,0.47727715969085693,-0.09095403552055359,8,rolling
1,yisin._.1201,0,14,0.34857765800481905,0.4760248064994812,-0.09597451984882355,8,rolling
1,yisin._.1201,0,15,0.357370405498173,0.4824214279651642,-0.07034316658973694,8,rolling
1,yisin._.1201,0,16,0.36194989361216506,0.48572754859924316,-0.057105451822280884,8,rolling
1,yisin._.1201,0,17,0.3431399604276598,0.47203534841537476,-0.11197547614574432,8,rolling
1,yisin._.1201,0,18,0.3489637417559452,0.4763070344924927,-0.09484289586544037,8,rolling
1,yisin._.1201,0,19,0.36113063646257243,0.48513731360435486,-0.059468239545822144,8,rolling
1,yisin._.1201,0,20,0.36490124320295136,0.48784926533699036,-0.048612624406814575,8,rolling
1,yisin._.1201,0,21,0.37443310314177747,0.4946555495262146,-0.021378740668296814,8,rolling
1,yisin._.1201,0,22,0.3716463187199292,0.49267271161079407,-0.029311135411262512,8,rolling
1,yisin._.1201,0,23,0.34523788562553104,0.4735776484012604,-0.10578805208206177,8,rolling
1,yisin._.1201,0,24,0.33079378328034165,0.4628768563270569,-0.148766428232193,8,rolling
1,yisin._.1201,0,25,0.326909740744465,0.45996540784835815,-0.1604820042848587,8,rolling
1,yisin._.1201,0,26,0.32491405557506203,0.458463579416275,-0.16652943193912506,8,rolling
1,yisin._.1201,0,27,0.327415832288954,0.460345596075058,-0.15895144641399384,8,rolling
1,yisin._.1201,0,28,0.34850571694456983,0.47597217559814453,-0.09618544578552246,8,rolling
1,yisin._.1201,0,29,0.35718068192915636,0.4822841286659241,-0.07089319825172424,8,rolling
1,yisin._.1201,0,30,0.3744231101813412,0.49464842677116394,-0.021407142281532288,8,rolling
1,yisin._.1201,0,31,0.3915339808297898,0.5067005753517151,0.026803970336914062,8,rolling
1,yisin._.1201,0,32,0.3916965383159149,0.5068141222000122,0.027258187532424927,8,rolling
1,yisin._.1201,0,33,0.4054420012313101,0.5163528919219971,0.06543484330177307,8,rolling
1,yisin._.1201,0,34,0.4001594253493674,0.5127010941505432,0.050815239548683167,8,rolling
1,yisin._.1201,0,35,0.41041947333059087,0.519778311252594,0.07915467023849487,8,rolling
1,yisin._.1201,0,36,0.38074497419992986,0.499125212430954,-0.0034988969564437866,8,rolling
1,yisin._.1201,0,37,0.37287396679971047,0.4935469329357147,-0.025813758373260498,8,rolling
1,yisin._.1201,0,38,0.3700488678813805,0.4915335476398468,-0.03386910259723663,8,rolling
1,yisin._.1201,0,39,0.35865276290073156,0.48334893584251404,-0.0666288435459137,8,rolling
1,yisin._.1201,0,40,0.36455502908664783,0.4876006841659546,-0.04960736632347107,8,rolling
1,yisin._.1201,0,41,0.3625052153883293,0.48612725734710693,-0.055505186319351196,8,rolling
1,yisin._.1201,0,42,0.3707616529965918,0.49204209446907043,-0.03183433413505554,8,rolling
1,yisin._.1201,0,43,0.3552685974829438,0.48089835047721863,-0.07644385099411011,8,rolling
1,yisin._.1201,0,44,0.3615437397718482,0.48543500900268555,-0.05827653408050537,8,rolling
1,yisin._.1201,0,45,0.3795006476163743,0.4982464015483856,-0.0070144981145858765,8,rolling
1,yisin._.1201,0,46,0.39333063977108673,0.5079544186592102,0.031820476055145264,8,rolling
1,yisin._.1201,0,47,0.4011664306158368,0.5133985877037048,0.05360698699951172,8,rolling
1,yisin._.1201,0,48,0.3806170555620454,0.49903497099876404,-0.003860101103782654,8,rolling
1,yisin._.1201,0,49,0.3697702571625966,0.4913346767425537,-0.034664884209632874,8,rolling
1,yisin._.1201,0,50,0.38099451593407446,0.49930140376091003,-0.002794399857521057,8,rolling
1,yisin._.1201,0,51,0.4089339803533752,0.5187575817108154,0.0750655084848404,8,rolling
1,yisin._.1201,0,52,0.42733504179034765,0.5313144326210022,0.1254219114780426,8,rolling
1,yisin._.1201,0,53,0.42617110497755856,0.5305256247520447,0.12225449085235596,8,rolling
1,yisin._.1201,0,54,0.4089231599607598,0.5187501311302185,0.0750357061624527,8,rolling
1,yisin._.1201,0,55,0.37970162941437696,0.4983883798122406,-0.006446361541748047,8,rolling
1,yisin._.1201,0,56,0.40052559453841985,0.5129547715187073,0.05183064937591553,8,rolling
1,yisin._.1201,0,57,0.41209586932415077,0.5209287405014038,0.08376394212245941,8,rolling
1,yisin._.1201,0,58,0.4021290122180396,0.5140646696090698,0.05627341568470001,8,rolling
1,yisin._.1201,0,59,0.39429073898636796,0.5086236000061035,0.03449788689613342,8,rolling
1,yisin._.1201,0,60,0.38472258039264684,0.501927375793457,0.007709667086601257,8,rolling
1,yisin._.1201,0,61,0.3709863307207563,0.4922023117542267,-0.031193286180496216,8,rolling
1,yisin._.1201,0,62,0.3781717026482583,0.4973065257072449,-0.010774120688438416,8,rolling
1,yisin._.1201,0,63,0.40497970528570937,0.516033947467804,0.06415790319442749,8,rolling
