experiment,group,fold,window_size,model,modality,text_embedding,image_embedding,calibration,calibration_fit_split,threshold_strategy,threshold_selection_split,evaluation_split,threshold,temperature,platt_a,platt_b,accuracy,precision,recall,f1,auc,nll,log_loss,brier,ece_10,n_samples
image_clip_w64_fold4,final_preprocessing_v2,4,64,multimodal-transformer,image,clip,clip,none,none,validation_f1,validation,test,0.3084356903991649,,,,0.7068965517241379,0.6451612903225806,0.7692307692307693,0.7017543859649122,0.7932692307692307,0.5653799025552513,0.5653799025552513,0.18939623726926944,0.11277293950319935,58
