experiment,group,fold,window_size,model,modality,text_embedding,image_embedding,calibration,calibration_fit_split,threshold_strategy,threshold_selection_split,evaluation_split,threshold,temperature,platt_a,platt_b,accuracy,precision,recall,f1,auc,nll,log_loss,brier,ece_10,n_samples
image_clip_w64_fold3,final_preprocessing_v2,3,64,multimodal-transformer,image,clip,clip,none,none,validation_f1,validation,test,0.36675910270387607,,,,0.6666666666666666,0.575,0.8846153846153846,0.696969696969697,0.7794117647058824,0.5744733282599767,0.5744733282599767,0.19576057099955482,0.1310316838318547,60
