experiment,group,fold,window_size,model,modality,text_embedding,image_embedding,calibration,calibration_fit_split,threshold_strategy,threshold_selection_split,evaluation_split,threshold,temperature,platt_a,platt_b,accuracy,precision,recall,f1,auc,nll,log_loss,brier,ece_10,n_samples
concat_w64_fold0,final_preprocessing_v2,0,64,text-image-concat,both,clip,clip,none,none,validation_f1,validation,test,0.3410657921833009,,,,0.5517241379310345,0.5,0.9615384615384616,0.6578947368421053,0.733173076923077,0.6183124434867944,0.6183124434867944,0.21397290550067363,0.11702622556975911,58
