user_id,position,base_probability,masked_probability,risk_contribution,text_valid,image_valid,text,image_path,attention_score_norm
si_je_meurs,22,0.06390713155269623,0.06449775397777557,-0.0005906224250793457,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3770494105742850345_58620940899.jpg,0.9869818749820105
si_je_meurs,23,0.06390713155269623,0.06450916826725006,-0.000602036714553833,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3769769181734599757_58620940899.jpg,0.984141715100572
si_je_meurs,24,0.06390713155269623,0.06444468349218369,-0.0005375519394874573,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3772111912810217509_58620940899.jpg,0.9824142117682167
si_je_meurs,25,0.06390713155269623,0.06450292468070984,-0.0005957931280136108,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3772668192268373757_58620940899.jpg,0.9855875093100485
si_je_meurs,26,0.06390713155269623,0.06449481099843979,-0.0005876794457435608,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3773393097049952145_58620940899.jpg,0.9885852163307687
si_je_meurs,27,0.06390713155269623,0.06452775746583939,-0.000620625913143158,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3774118029245417152_58620940899.jpg,0.9861221897257816
si_je_meurs,28,0.06390713155269623,0.06452061980962753,-0.0006134882569313049,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3774842484229813445_58620940899.jpg,0.9974902061811227
si_je_meurs,29,0.06390713155269623,0.06450670957565308,-0.0005995780229568481,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3776292360197122597_58620940899.jpg,0.9880785738466201
si_je_meurs,30,0.06390713155269623,0.06449049711227417,-0.0005833655595779419,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3776292207918763515_58620940899.jpg,0.9861584164691364
si_je_meurs,31,0.06390713155269623,0.06455282121896744,-0.0006456896662712097,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3777016835758768466_58620940899.jpg,0.9787721642438783
si_je_meurs,32,0.06390713155269623,0.06447011977434158,-0.0005629882216453552,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3779191513243900169_58620940899.jpg,0.9817968733464895
