experiment,fold,window_size,perturbation,threshold,accuracy,precision,recall,macro_f1,f1,specificity,auc,nll,brier,ece_10,n_samples
bert_clip_w64_fold1,1,64,baseline,0.3226178336968301,0.7931034482758621,0.7692307692307693,0.7692307692307693,0.7908653846153846,0.7692307692307693,0.8125,0.8737980769230769,0.46054960084519564,0.14926879913698765,0.09058021006277683,58
bert_clip_w64_fold1,1,64,time_shuffle,0.3226178336968301,0.7931034482758621,0.7692307692307693,0.7692307692307693,0.7908653846153846,0.7692307692307693,0.8125,0.8713942307692308,0.46099602381640875,0.14939869830542005,0.09020091589262823,58
bert_clip_w64_fold1,1,64,history_mismatch,0.3226178336968301,0.5862068965517241,0.5384615384615384,0.5384615384615384,0.5817307692307692,0.5384615384615384,0.625,0.5252403846153847,0.9461119294797866,0.3276975001741639,0.31269527167109856,58
bert_clip_w64_fold1,1,64,no_history,0.3226178336968301,0.8448275862068966,0.8695652173913043,0.7692307692307693,0.8409990862016448,0.8163265306122449,0.90625,0.828125,0.5131157094597302,0.16166405752415425,0.11239382020236227,58
bert_clip_w64_fold1,1,64,image_mismatch,0.3226178336968301,0.7758620689655172,0.76,0.7307692307692307,0.7725490196078432,0.7450980392156863,0.8125,0.8846153846153846,0.4553377675069053,0.1479406298462869,0.12122587773190141,58
bert_clip_w64_fold1,1,64,image_zero,0.3226178336968301,0.7931034482758621,0.7692307692307693,0.7692307692307693,0.7908653846153846,0.7692307692307693,0.8125,0.8725961538461537,0.4604474900805316,0.14935442608562852,0.08544271048940226,58
