experiment,fold,window_size,perturbation,threshold,accuracy,precision,recall,macro_f1,f1,specificity,auc,nll,brier,ece_10,n_samples
bert_clip_w64_fold0,0,64,baseline,0.33770873620548963,0.7586206896551724,0.6875,0.8461538461538461,0.7586206896551724,0.7586206896551724,0.6875,0.8641826923076923,0.4950935023350401,0.16509192889066207,0.14672520025808528,58
bert_clip_w64_fold0,0,64,time_shuffle,0.33770873620548963,0.7586206896551724,0.6875,0.8461538461538461,0.7586206896551724,0.7586206896551724,0.6875,0.860576923076923,0.4959262439824047,0.1655066405010218,0.14688085973321968,58
bert_clip_w64_fold0,0,64,history_mismatch,0.33770873620548963,0.41379310344827586,0.375,0.46153846153846156,0.41379310344827586,0.41379310344827586,0.375,0.4338942307692308,1.3538394361986634,0.4349195103415828,0.4416107905037503,58
bert_clip_w64_fold0,0,64,no_history,0.33770873620548963,0.7413793103448276,0.7037037037037037,0.7307692307692307,0.7394429469901167,0.7169811320754716,0.75,0.859375,0.5531083492537092,0.1728074039375827,0.13904139387904474,58
bert_clip_w64_fold0,0,64,image_mismatch,0.33770873620548963,0.7586206896551724,0.6875,0.8461538461538461,0.7586206896551724,0.7586206896551724,0.6875,0.8810096153846154,0.4488441738976013,0.1495404596550898,0.10512600860586682,58
bert_clip_w64_fold0,0,64,image_zero,0.33770873620548963,0.7586206896551724,0.6875,0.8461538461538461,0.7586206896551724,0.7586206896551724,0.6875,0.8653846153846154,0.49505958065096983,0.16458723918836923,0.14667957369576962,58
