experiment,fold,window_size,perturbation,threshold,accuracy,precision,recall,macro_f1,f1,specificity,auc,nll,brier,ece_10,n_samples
bert_clip_w64_fold4,4,64,baseline,0.34845274975142315,0.896551724137931,0.8846153846153846,0.8846153846153846,0.8954326923076923,0.8846153846153846,0.90625,0.921875,0.3704893762270332,0.11420728665361811,0.09579724364101094,58
bert_clip_w64_fold4,4,64,time_shuffle,0.34845274975142315,0.896551724137931,0.8846153846153846,0.8846153846153846,0.8954326923076923,0.8846153846153846,0.90625,0.921875,0.3718176915801456,0.11470480164908385,0.09664578587573672,58
bert_clip_w64_fold4,4,64,history_mismatch,0.34845274975142315,0.4827586206896552,0.4230769230769231,0.4230769230769231,0.47716346153846156,0.4230769230769231,0.53125,0.47115384615384615,1.1582773778547908,0.3972833054486002,0.39393519968592566,58
bert_clip_w64_fold4,4,64,no_history,0.34845274975142315,0.7931034482758621,0.7916666666666666,0.7307692307692307,0.7890909090909091,0.76,0.84375,0.8401442307692306,0.5035775733005226,0.155711963454675,0.09787745190989547,58
bert_clip_w64_fold4,4,64,image_mismatch,0.34845274975142315,0.8793103448275862,0.88,0.8461538461538461,0.877526395173454,0.8627450980392157,0.90625,0.9411057692307692,0.34579771233371415,0.10715540876757602,0.1363757608830753,58
bert_clip_w64_fold4,4,64,image_zero,0.34845274975142315,0.8620689655172413,0.8214285714285714,0.8846153846153846,0.8614097968936678,0.8518518518518519,0.84375,0.921875,0.3716284221230777,0.11406397661288983,0.0701773399980534,58
