experiment,group,fold,window_size,model,modality,text_embedding,image_embedding,calibration,calibration_fit_split,threshold_strategy,threshold_selection_split,evaluation_split,threshold,temperature,platt_a,platt_b,accuracy,precision,recall,f1,auc,nll,log_loss,brier,ece_10,n_samples
text_bert_w64_fold1,final_preprocessing_v2,1,64,multimodal-transformer,text,bert,clip,none,none,validation_f1,validation,test,0.4870751093923089,,,,0.7931034482758621,0.8181818181818182,0.6923076923076923,0.75,0.8774038461538461,0.4637175364470951,0.4637175364470951,0.15255970771548208,0.07897331186695154,58
