experiment,group,fold,window_size,model,modality,text_embedding,image_embedding,calibration,calibration_fit_split,threshold_strategy,threshold_selection_split,evaluation_split,threshold,temperature,platt_a,platt_b,accuracy,precision,recall,f1,auc,nll,log_loss,brier,ece_10,n_samples
bert_clip_w32_fold4,final_preprocessing_v2,4,32,multimodal-transformer,both,bert,clip,none,none,validation_f1,validation,test,0.34901420975553055,,,,0.8448275862068966,0.8695652173913043,0.7692307692307693,0.8163265306122449,0.9134615384615385,0.398328172725618,0.398328172725618,0.12615714056165772,0.100913682656129,58
