experiment,group,fold,window_size,model,modality,text_embedding,image_embedding,calibration,calibration_fit_split,threshold_strategy,threshold_selection_split,evaluation_split,threshold,temperature,platt_a,platt_b,accuracy,precision,recall,f1,auc,nll,log_loss,brier,ece_10,n_samples
bert_clip_w64_fold2,final_preprocessing_v2,2,64,multimodal-transformer,both,bert,clip,none,none,fixed_0.5,fixed,test,0.5,,,,0.8793103448275862,0.88,0.8461538461538461,0.8627450980392157,0.9639423076923077,0.2918049655612887,0.2918049655612887,0.08319486570581837,0.1769337204448854,58
bert_clip_w64_fold2,final_preprocessing_v2,2,64,multimodal-transformer,both,bert,clip,temperature,validation,fixed_0.5,fixed,test,0.5,0.9776220342181753,,,0.8793103448275862,0.88,0.8461538461538461,0.8627450980392157,0.9639423076923077,0.2885515471659172,0.2885515471659172,0.08257539660459513,0.17321014729730458,58
bert_clip_w64_fold2,final_preprocessing_v2,2,64,multimodal-transformer,both,bert,clip,platt,validation,fixed_0.5,fixed,test,0.5,,1.0018975590004124,0.21672083184495136,0.8793103448275862,0.88,0.8461538461538461,0.8627450980392157,0.9639423076923077,0.2973293784507773,0.2973293784507773,0.08564391337204735,0.15873916564647794,58
