experiment,group,fold,window_size,model,modality,text_embedding,image_embedding,calibration,calibration_fit_split,threshold_strategy,threshold_selection_split,evaluation_split,threshold,temperature,platt_a,platt_b,accuracy,precision,recall,f1,auc,nll,log_loss,brier,ece_10,n_samples
bert_clip_w64_fold2,final_preprocessing_v2,2,64,multimodal-transformer,both,bert,clip,none,none,validation_f1,validation,test,0.13301260930822262,,,,0.6896551724137931,0.5909090909090909,1.0,0.7428571428571429,0.9639423076923077,0.2918049655612887,0.2918049655612887,0.08319486570581837,0.1769337204448854,58
