experiment,group,fold,window_size,model,modality,text_embedding,image_embedding,calibration,calibration_fit_split,threshold_strategy,threshold_selection_split,evaluation_split,threshold,temperature,platt_a,platt_b,accuracy,precision,recall,f1,auc,nll,log_loss,brier,ece_10,n_samples
bert_clip_w16_fold2,final_preprocessing_v2,2,16,multimodal-transformer,both,bert,clip,none,none,validation_f1,validation,test,0.20025843672948632,,,,0.7931034482758621,0.6842105263157895,1.0,0.8125,0.9338942307692308,0.36455295836892726,0.36455295836892726,0.11196837034848044,0.16954737099146283,58
