user_id,position,text_valid,image_valid,text,image_path,text_received_from_image_attention,image_received_from_text_attention,text_self_attention_received,image_self_attention_received
si_je_meurs,23,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3769769181734599757_58620940899.jpg,0.01691657304763794,0.015607514418661594,0.017561092972755432,0.015392418950796127
si_je_meurs,24,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3772111912810217509_58620940899.jpg,0.016916576772928238,0.015491470694541931,0.017561402171850204,0.015393214300274849
si_je_meurs,25,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3772668192268373757_58620940899.jpg,0.016916578635573387,0.01551420334726572,0.017561588436365128,0.015581421554088593
si_je_meurs,26,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3773393097049952145_58620940899.jpg,0.016916580498218536,0.015546528622508049,0.017561813816428185,0.015748314559459686
si_je_meurs,27,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3774118029245417152_58620940899.jpg,0.016916586086153984,0.01569092459976673,0.017562037333846092,0.015439817681908607
si_je_meurs,28,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3774842484229813445_58620940899.jpg,0.016916587948799133,0.01558337826281786,0.017562251538038254,0.016303492709994316
si_je_meurs,29,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3776292360197122597_58620940899.jpg,0.016916587948799133,0.015625713393092155,0.017562460154294968,0.015634767711162567
si_je_meurs,30,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3776292207918763515_58620940899.jpg,0.016916591674089432,0.015548242256045341,0.017562653869390488,0.015584288164973259
si_je_meurs,31,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3777016835758768466_58620940899.jpg,0.01691659353673458,0.015659991651773453,0.01756284572184086,0.014980917796492577
si_je_meurs,32,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3779191513243900169_58620940899.jpg,0.01691659726202488,0.015474734827876091,0.017563030123710632,0.015367228537797928
si_je_meurs,33,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3778466561544860268_58620940899.jpg,0.01691659726202488,0.015603386797010899,0.017563214525580406,0.015600154176354408
si_je_meurs,34,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3782097402350629769_58620940899.jpg,0.016916610300540924,0.015584997832775116,0.017564022913575172,0.015244308859109879
si_je_meurs,35,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3782815258520427414_58620940899.jpg,0.016916615888476372,0.01552454475313425,0.017564168199896812,0.015440094284713268
si_je_meurs,36,1,1,❤️ 💭,/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/si_je_meurs/images/3783540181178099858_58620940899.jpg,0.01691661775112152,0.015614722855389118,0.0175643153488636,0.015548530034720898
