experiment,group,fold,window_size,model,modality,text_embedding,image_embedding,calibration,calibration_fit_split,threshold_strategy,threshold_selection_split,evaluation_split,threshold,temperature,platt_a,platt_b,accuracy,precision,recall,f1,auc,nll,log_loss,brier,ece_10,n_samples
lstm_w64_fold1,final_preprocessing_v2,1,64,lstm-baseline,both,clip,clip,none,none,validation_f1,validation,test,0.4774302669787694,,,,0.7758620689655172,0.782608695652174,0.6923076923076923,0.7346938775510204,0.8473557692307692,0.5981263900048756,0.5981263900048756,0.20352677168240135,0.16909099369491343,58
